from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,max_i_ka,type,d_mm2,coords,coords_transformed
2860,55370,0.10700000077486,0.248000010848045,0.07600000500679,0.272000014781952,cs,150.0,"[[530671.8049999997, 153982.85459999926], [530671.7450000001, 153982.91459999979], [530671.7450000001, 153983.1378000006], [530671.7450000001, 153983.19459999911], [530671.7450000001, 153983.24459999986], [530671.7450000001, 153983.30460000038], [530671.7450000001, 153983.3328000009], [530671.7450000001, 153983.3445999995], [530671.7450000001, 153983.3646000009], [530669.8049999997, 153983.3646000009], [530668.2750000004, 153983.64460000023], [530667.9850000003, 153983.8345999997], [530667.2123999996, 153985.38660000078], [530667.1607999997, 153985.4902999997], [530667.0549999997, 153985.70289999992], [530666.835, 153986.14470000006], [530666.7933, 153986.1905000005], [530664.7150999997, 153988.47470000014], [530661.5551000005, 153990.56479999982], [530660.8601000002, 153990.7609000001], [530660.7434999999, 153990.7938000001], [530656.3450999996, 153992.03490000032], [530655.9051000001, 153992.2248999998], [530647.8044999996, 153977.2248999998], [530644.0318999998, 153970.09549999982], [530643.5341999996, 153969.1548999995], [530642.1541999998, 153967.85490000062], [530641.9444000004, 153967.79419999942], [530640.9441, 153967.50489999913], [530640.8507000003, 153967.3839999996], [530635.7439000001, 153960.77500000037], [530631.0683000004, 153946.59369999915], [530630.9434000002, 153946.21490000002], [530626.4228999997, 153931.69490000047], [530624.1884000003, 153931.98179999925], [530623.8529000003, 153932.02490000054], [530621.1028000005, 153931.99499999918], [530615.8227000004, 153931.7650000006], [530615.5827000001, 153931.52500000037], [530615.5384999998, 153931.3672000002], [530615.0226999996, 153929.52500000037], [530614.5626999997, 153929.52500000037]]","[[21.48990467939212, 49.25444826465502], [21.489903896205206, 49.254448800996165], [21.489903877586336, 49.25445080910083], [21.489903872848203, 49.25445132012388], [21.489903868677306, 49.25445176996812], [21.489903863672236, 49.25445230978121], [21.48990386131985, 49.25445256349335], [21.489903860335517, 49.25445266965659], [21.489903858667162, 49.254452849594294], [21.48987869745212, 49.254452737332], [21.4898588304545, 49.25445516791903], [21.489855053390883, 49.2544568605445], [21.4898449035216, 49.25447077899763], [21.489844225633497, 49.25447170898833], [21.489842835702163, 49.254473615603075], [21.489839945508773, 49.25447757769465], [21.489839400851082, 49.25447798733867], [21.489812256634117, 49.2544984177473], [21.489771097956258, 49.254517039239396], [21.489762067642637, 49.25451876330089], [21.48976055262878, 49.25451905254935], [21.489703403068987, 49.2545299639798], [21.489697680537983, 49.254531647916714], [21.48959387008314, 49.25439622566744], [21.4895455357873, 49.25433186483302], [21.48953915930153, 49.25432337354342], [21.489521369684827, 49.254311597680704], [21.4895186537165, 49.25431103942047], [21.489505704312826, 49.254308378694425], [21.489504503039313, 49.25430728556223], [21.489438821371174, 49.25424752939515], [21.489379364660635, 49.25411967105966], [21.489377776386146, 49.25411625580499], [21.489320359825577, 49.25398535917635], [21.48929135532231, 49.25398781093098], [21.489287000426053, 49.25398817925951], [21.48925133526035, 49.25398775091931], [21.48918287375459, 49.25398537569005], [21.489179781102123, 49.25398320253044], [21.48917922102823, 49.2539817802608], [21.48917268520593, 49.25396517631078], [21.48916671919818, 49.25396514965445]]"
55376,55395,0.105999998748302,0.532999992370606,0.079000003635883,0.175999999046326,cs,70.0,"[[530647.0005999999, 153848.6838000007], [530647.0505999997, 153848.66379999928], [530647.2205999997, 153848.67380000092], [530647.2707000002, 153848.71380000003], [530648.4408999998, 153856.1239], [530650.2412999999, 153868.57389999926], [530646.0913000004, 153869.47399999946], [530639.8914999999, 153879.74420000054], [530619.3312999997, 153882.6146000009], [530608.2706000004, 153863.00459999964], [530604.1403999999, 153856.9046], [530599.0899999999, 153847.55460000038], [530598.3399, 153845.7246000003], [530598.8299000002, 153845.30460000038], [530598.9798999997, 153845.2946000006]]","[[21.489594172765752, 49.25323970959185], [21.489594822905644, 49.2532395325491], [21.489597026871017, 49.25323963236089], [21.489597673299983, 49.25323999513708], [21.48961223164345, 49.253306730715984], [21.48963454274076, 49.253418846183976], [21.489580644376794, 49.25342670400281], [21.489499378976802, 49.253518744812716], [21.489232484183972, 49.25354337850507], [21.48909067100655, 49.2533663086292], [21.48903761431643, 49.25331118824286], [21.488972894868642, 49.25322677461098], [21.48896331944565, 49.25321026682697], [21.48896970955162, 49.25320651654085], [21.488971655797698, 49.25320643526756]]"
55472,55523,0.104999996721745,1.040000081062317,0.081000000238419,0.119999997317791,cs,35.0,"[[530433.1358000003, 153776.27669999935], [530433.1458, 153776.17669999972], [530436.7958000004, 153776.71660000086], [530442.2459000004, 153777.07650000043], [530448.7759999996, 153776.2564000003], [530451.6859999998, 153775.6864], [530453.5959999999, 153775.31629999913], [530455.0559999999, 153774.3962999992], [530455.9160000002, 153772.7862999998], [530458.2659, 153770.30619999953], [530461.6957999999, 153766.36610000022], [530464.9758000001, 153763.07599999942], [530468.0856999997, 153759.4759999998], [530475.6856000004, 153751.36580000073], [530478.7455000002, 153748.48570000008], [530481.2055000002, 153745.92559999973], [530482.8655000003, 153744.55560000055], [530487.6654000003, 153739.5655000005], [530492.5853000004, 153734.63529999927], [530493.3351999996, 153732.59530000016], [530493.8448999999, 153721.2452000007], [530493.7347999997, 153719.2151999995], [530492.9148000004, 153717.76520000026], [530491.8646999998, 153716.31519999914], [530491.9247000003, 153715.1451999992], [530492.9747000001, 153713.81519999914]]","[[21.486826549186418, 49.25257585504514], [21.486826687270472, 49.25257495593893], [21.486873979729957, 49.25258002582393], [21.486944633250594, 49.25258358101787], [21.487029392555165, 49.25257658269161], [21.48706718088349, 49.2525716237946], [21.487091983190858, 49.25256840517994], [21.487110995453417, 49.252560212992336], [21.48712228403182, 49.2525457780443], [21.487152968443336, 49.2525236015844], [21.487197782029636, 49.25248835249082], [21.48724059697122, 49.252458942634824], [21.487281231785616, 49.25242673473482], [21.487380476362326, 49.25235421018032], [21.487420402217417, 49.252328476179294], [21.487452521000066, 49.25230558628819], [21.487474164669415, 49.25229335706943], [21.48753683362229, 49.25224874076021], [21.48760105375427, 49.25220467030427], [21.487610950254254, 49.25218636024614], [21.48761851160207, 49.252084274325334], [21.487617253783547, 49.252066004248945], [21.487606740586443, 49.252052911104094], [21.48759324319864, 49.252039804583625], [21.48759411937874, 49.25202928171537], [21.48760784839316, 49.252017376888766]]"
2867,55516,0.071999996900558,1.039999961853027,0.081000007688999,0.119999997317791,cs,35.0,"[[530444.1292000003, 153884.63739999942], [530444.6591999996, 153885.97739999928], [530445.6491999999, 153886.56739999913], [530447.8793000001, 153886.91740000062], [530449.9293, 153887.44739999995], [530450.9793999996, 153888.0273000002], [530454.2598000001, 153900.08740000054], [530455.1097999997, 153902.1074000001], [530461.1904999996, 153921.16750000045], [530462.8405999998, 153925.05749999918], [530466.5111999996, 153942.17760000005], [530465.5811999999, 153943.5175999999]]","[[21.486960034474976, 49.2535514034301], [21.486966795879354, 49.25356349009713], [21.4869795861703, 49.253568855872864], [21.487008480056055, 49.253572134562184], [21.4870350230417, 49.25357702220291], [21.487048593655903, 49.25358230059968], [21.48709012721549, 49.25369099477142], [21.48710098187621, 49.253709217929], [21.487178247212675, 49.25388105316402], [21.487199322071113, 49.253916147025684], [21.487245492622193, 49.25407038805634], [21.487233318527778, 49.25408238978174]]"
55432,55488,0.06700000166893,1.039999961853027,0.081000000238419,0.119999997317791,cs,35.0,"[[530476.9566000002, 153785.07599999942], [530484.0366000002, 153782.17589999922], [530521.8667000001, 153770.91520000063], [530535.4568999996, 153771.17500000075], [530535.3669999996, 153772.39499999955]]","[[21.487394134544765, 49.252657570855526], [21.487486200030553, 49.25263189064769], [21.48797777145714, 49.252532777747994], [21.48815400430862, 49.252535904354126], [21.488152736261302, 49.25254687533433]]"
55456,55502,0.063000001013279,2.289999961853027,0.086999997496605,0.076999999582767,cs,16.0,"[[530510.7984999996, 153834.60590000078], [530511.0185000002, 153834.65589999966], [530511.4685000004, 153834.80590000004], [530511.6286000004, 153836.5658999998], [530511.0787000004, 153841.69600000046], [530510.1387, 153842.5360000003], [530501.8787000002, 153843.88609999977], [530500.1427999996, 153843.91220000014], [530495.8786000004, 153843.97619999945], [530477.1184, 153844.43649999984], [530463.1782, 153844.85679999925], [530461.7681999998, 153844.93679999933], [530461.4881999996, 153844.0867999997]]","[[21.487828891071985, 49.2531051526544], [21.48783174014721, 49.25310561528051], [21.48783756380397, 49.253106990957725], [21.487839492798507, 49.253122834775034], [21.48783193127548, 49.253168957740286], [21.487819669693152, 49.253176460508456], [21.48771242940366, 49.25318812723715], [21.487689913642733, 49.25318826117505], [21.48763460418273, 49.2531885891454], [21.487391257144232, 49.25319163977264], [21.487210425928218, 49.25319461040329], [21.487192132370645, 49.25319524813267], [21.4871885722191, 49.253187584493965]]"
55401,55432,0.064000003039837,1.039999961853027,0.080999992787838,0.119999997317791,cs,35.0,"[[530592.1875, 153768.00400000066], [530592.0075000003, 153768.03399999999], [530588.2275, 153768.3640999999], [530563.1772999996, 153771.05450000055], [530536.6769000003, 153771.1548999995], [530535.5469000004, 153771.18500000052], [530535.4068999998, 153772.0850000009], [530535.3669999996, 153772.39499999955]]","[[21.488890022341344, 49.25251066677477], [21.488887685371044, 49.25251092624512], [21.488838634057185, 49.2525136769456], [21.488513527008855, 49.25253642917696], [21.488169828467523, 49.25253579435175], [21.488155170703525, 49.252535999548584], [21.48815327968077, 49.2525440886166], [21.488152736261302, 49.25254687533433]]"
55488,55523,0.057000000029802,1.039999961853027,0.081000000238419,0.119999997317791,cs,35.0,"[[530433.1358000003, 153776.27669999935], [530436.7857999997, 153776.8166000005], [530442.2459000004, 153777.18649999984], [530448.7860000003, 153776.35639999993], [530451.6960000005, 153775.78639999963], [530452.0159999998, 153775.99640000053], [530452.3260000004, 153776.8063999992], [530454.0562000005, 153780.85639999993], [530455.1361999996, 153781.28639999963], [530457.9863, 153781.76630000025], [530461.7763, 153781.23619999923], [530465.5462999996, 153780.74620000087], [530467.4063999997, 153780.78610000014], [530469.0164000001, 153782.96609999985], [530469.8765000002, 153784.5861000009], [530470.4165000003, 153785.0161000006], [530472.1765000001, 153784.47609999962], [530476.1265000002, 153783.24599999934], [530476.5765000004, 153783.24599999934], [530476.8865, 153783.27600000054], [530477.2665999997, 153783.57599999942], [530477.3165999996, 153784.13599999994], [530476.9566000002, 153785.07599999942]]","[[21.486826549186418, 49.25257585504514], [21.48687384164665, 49.252580924930186], [21.486944624021994, 49.25258457067507], [21.487029513859433, 49.252577482961875], [21.48706730218837, 49.252572524064824], [21.48707143473434, 49.252574432029746], [21.487075387263147, 49.25258173754288], [21.487097486983494, 49.25261827559096], [21.487111457720964, 49.25262220708698], [21.487148381166918, 49.25262669050644], [21.487197579123503, 49.25262214173691], [21.487246514324653, 49.25261795255791], [21.487270635101012, 49.25261841972453], [21.487291332840208, 49.25263812657147], [21.487302351887845, 49.25265275154658], [21.487309319243195, 49.25265665161236], [21.4873321904281, 49.2526518956514], [21.487383522152896, 49.25264105828802], [21.48738935832275, 49.25264108445533], [21.487393376280615, 49.25264137238804], [21.487398280752082, 49.252644093555496], [21.487398882274977, 49.25264913471797], [21.487394134544765, 49.252657570855526]]"
55552,55560,0.054000001400709,0.532999992370606,0.078999996185303,0.175999999046326,cs,70.0,"[[530398.7309999997, 153965.2888999991], [530398.2010000004, 153964.58889999986], [530404.6209000004, 153958.84869999997], [530407.4408999998, 153957.63869999908], [530413.4402000001, 153956.73169999942], [530413.4609000003, 153956.7285999991], [530413.4562999997, 153956.71949999966], [530411.7708, 153953.38859999925], [530412.9107999997, 153950.50850000046], [530413.0406, 153946.77850000001], [530412.3304000003, 153937.74840000086], [530411.6402000003, 153933.3183999993], [530412.0702, 153931.34840000048], [530407.6300999997, 153932.09840000048], [530406.4501, 153932.0985000003], [530406.3601000002, 153931.7485000007]]","[[21.486364469181154, 49.25427437170793], [21.486357654065145, 49.25426804301017], [21.48644139998988, 49.254216773161936], [21.486478075975775, 49.254206051219306], [21.486555960854048, 49.2541982405062], [21.48655622958572, 49.254198213821546], [21.486556170689482, 49.25419813168201], [21.486534590064668, 49.254168065798645], [21.486549617265872, 49.25414222028462], [21.48655161391235, 49.254108669480615], [21.486543161119876, 49.25402738538276], [21.48653458148432, 49.253987488999236], [21.48654032381868, 49.253969790190496], [21.486482674614614, 49.25397627921476], [21.486467370502744, 49.253976211374464], [21.48646623263315, 49.2539730572233]]"
55400,55401,0.052999999374151,1.039999961853027,0.081000000238419,0.119999997317791,cs,35.0,"[[530592.1875, 153768.00400000066], [530592.0075000003, 153768.03399999999], [530591.6174999997, 153768.23399999924], [530585.3475000001, 153769.30409999937], [530581.7275, 153769.78419999965], [530580.9775, 153770.84420000017], [530581.2677999996, 153781.22430000082], [530582.0981000001, 153790.01439999975], [530583.3982999995, 153797.22440000065], [530583.7582999999, 153797.4243999999], [530592.1984000001, 153796.94429999962], [530592.5284000002, 153796.7742999997], [530592.6584000001, 153796.63419999927], [530592.6584000001, 153796.56420000084]]","[[21.488890022341344, 49.25251066677477], [21.488887685371044, 49.25251092624512], [21.488882610652098, 49.252512703010396], [21.488801204071336, 49.25252196701657], [21.488754215282256, 49.25252607649191], [21.488744399732774, 49.252535569695056], [21.488747296912493, 49.25262897510785], [21.488757330440883, 49.252708106787644], [21.488773590365888, 49.25277304973716], [21.48877824259457, 49.25277486999147], [21.488887744917083, 49.25277103999083], [21.488892038994425, 49.252769529653335], [21.488893736712683, 49.252768276726854], [21.48889374256315, 49.25276764694486]]"
55371,55376,0.052999999374151,0.532999992370606,0.079000003635883,0.175999999046326,cs,70.0,"[[530647.0005999999, 153848.6838000007], [530647.0505999997, 153848.66379999928], [530647.2906, 153848.60380000062], [530647.3306, 153848.44380000047], [530647.1506000003, 153845.6537999995], [530645.6502, 153833.67369999923], [530645.6101000002, 153830.98369999975], [530646.6101000002, 153830.54370000027], [530662.2101999996, 153828.35339999944], [530666.3103, 153827.8833000008], [530666.8403000003, 153827.27329999954], [530666.5, 153819.7332000006], [530666.8799999999, 153819.62319999933], [530667.0499999998, 153819.60319999978]]","[[21.489594172765752, 49.25323970959185], [21.489594822905644, 49.2532395325491], [21.48959794057236, 49.253239006631816], [21.489598472703115, 49.253237569445986], [21.489596371075347, 49.253212457711555], [21.489577911728432, 49.253104587240124], [21.489577616183325, 49.253080383293884], [21.48959062228231, 49.25307648256456], [21.4897931285506, 49.25305767974952], [21.489846343479687, 49.25305368760199], [21.489853268132514, 49.253048230172375], [21.48984948367191, 49.25298037305217], [21.48985442120179, 49.25297940538528], [21.489856627659897, 49.25297923528542]]"
55468,55503,0.050000000745058,0.532999992370606,0.078999996185303,0.175999999046326,cs,70.0,"[[530499.0889999997, 153856.34630000032], [530498.6490000002, 153856.2463000007], [530497.9289999995, 153856.36629999988], [530497.3190000001, 153855.93630000018], [530497.1288999999, 153854.80629999936], [530497.0289000003, 153854.52630000003], [530496.8488999996, 153854.43630000018], [530491.3777999999, 153855.30370000005], [530490.9188999999, 153855.37639999948], [530482.1988000004, 153856.7865999993], [530459.2785999998, 153859.54700000025], [530458.1786000002, 153859.98699999973], [530458.0486000003, 153860.51700000092], [530458.1786000002, 153860.8870000001], [530458.5285999998, 153861.0669999998], [530459.4187000003, 153860.98699999973], [530459.8186999997, 153860.7770000007]]","[[21.487675204780324, 49.253300068080925], [21.487669506612537, 49.253299142820765], [21.487660158574908, 49.25330018060136], [21.487652283253915, 49.253296276488555], [21.487649912441814, 49.253286098961695], [21.487648638959243, 49.25328357402231], [21.487646312004465, 49.253282753841106], [21.48757528233761, 49.25329023973148], [21.487569324578914, 49.253290867129444], [21.487456111746617, 49.2533030475835], [21.487158618502534, 49.253326549558906], [21.487144315231387, 49.253330444192684], [21.487142584756644, 49.25333520497735], [21.48714423975209, 49.253338541387], [21.48714876395694, 49.25334018118799], [21.487160314756238, 49.253339513220325], [21.48716552013955, 49.253337647145216]]"
55412,55422,0.050000000745058,0.532999992370606,0.078999996185303,0.175999999046326,cs,70.0,"[[530547.1593000004, 153847.1654000003], [530547.1193000004, 153847.01539999992], [530547.2593, 153845.8454], [530547.7093000002, 153845.2053999994], [530549.2593, 153844.68539999984], [530560.7193999998, 153843.07520000078], [530561.8194000004, 153843.07520000078], [530565.9601999996, 153868.33530000038], [530565.5903000003, 153870.0753000006], [530565.7603000002, 153870.6152999997]]","[[21.488299417073904, 49.25322026060859], [21.48829891084923, 49.25321890875407], [21.488300824467252, 49.25320839052582], [21.4883067142504, 49.2532026586405], [21.48832686033083, 49.25319807022965], [21.488475625638678, 49.25318424853274], [21.48848989197494, 49.253184312361036], [21.48854148297038, 49.253411814823174], [21.48853654003979, 49.253427447940645], [21.488538699682373, 49.25343231612156]]"
55376,55380,0.0489999987185,1.040000081062317,0.081000007688999,0.119999997317791,cs,35.0,"[[530626.7094, 153816.95390000008], [530626.4793999996, 153817.0139000006], [530626.1194000002, 153817.45390000008], [530626.0595000004, 153818.61390000023], [530626.2495999997, 153820.8739], [530627.1896000002, 153823.3339000009], [530628.1996999998, 153824.21389999986], [530630.3798000002, 153825.85390000045], [530631.6097999997, 153826.22389999963], [530634.1497999998, 153826.70380000025], [530636.2498000003, 153826.34380000085], [530638.2399000004, 153826.14379999973], [530638.7372000003, 153827.1557], [530640.8101000004, 153831.37380000018], [530645.0603, 153838.55379999988], [530646.1904999996, 153843.0438000001], [530647.1705999998, 153847.78380000032], [530647.2406000001, 153848.44380000047], [530647.1906000003, 153848.5837999992], [530647.0505999997, 153848.66379999928], [530647.0005999999, 153848.6838000007]]","[[21.48933365752437, 49.25295306413992], [21.489330669564858, 49.25295359062941], [21.489325963857517, 49.25295752840471], [21.489325090124268, 49.25296796132274], [21.48932736686944, 49.25298830529808], [21.489339352635806, 49.25301049209145], [21.489352379500282, 49.25301846786403], [21.48938051706167, 49.253033349040415], [21.489396438484185, 49.25303674913341], [21.489429340600527, 49.25304121385612], [21.48945660632196, 49.253038096602054], [21.489482433350087, 49.25303641247873], [21.48948879853961, 49.25304554522757], [21.489515330622506, 49.25308361503543], [21.489569853755984, 49.25314845878883], [21.489584136996825, 49.253188920248576], [21.489596452683937, 49.2532316222372], [21.48959730545609, 49.25323756423506], [21.48959664530048, 49.25323882090414], [21.489594822905644, 49.2532395325491], [21.489594172765752, 49.25323970959185]]"
55526,55560,0.043999999761581,0.532999992370606,0.078999996185303,0.175999999046326,cs,70.0,"[[530430.8009000001, 153948.9682], [530430.8909999998, 153950.1082000006], [530430.6710000001, 153950.23819999956], [530421.7109000003, 153951.8183999993], [530413.4562999997, 153956.71949999966], [530413.4408999998, 153956.7285999991], [530413.4402000001, 153956.73169999942], [530413.4209000003, 153956.8186000008], [530407.4209000003, 153957.6986999996], [530404.6508999998, 153958.9087000005], [530398.2609999999, 153964.58889999986], [530398.7309999997, 153965.2489], [530398.7309999997, 153965.2888999991]]","[[21.486781774317635, 49.25412940417922], [21.486782847202875, 49.25413966586895], [21.486779982976223, 49.254140822655124], [21.48666364124513, 49.254154517811614], [21.486556170689482, 49.25419813168201], [21.48655597019308, 49.25419821265665], [21.486555960854048, 49.2541982405062], [21.48655570324363, 49.254199021210994], [21.486477811544468, 49.25420658986705], [21.486441784039943, 49.25421731472251], [21.486358432244007, 49.25426804650623], [21.486364472541002, 49.254274011832734], [21.486364469181154, 49.25427437170793]]"
55400,97327,0.043999999761581,1.039999961853027,0.081000000238419,0.119999997317791,cs,35.0,"[[530592.6584000001, 153796.56420000084], [530592.6584000001, 153796.63419999927], [530592.5883999998, 153796.87429999933], [530592.2583999997, 153797.10429999977], [530584.4177000001, 153797.76879999973], [530583.9839000003, 153798.94409999996], [530583.7362000002, 153801.0591000002], [530583.7964000003, 153809.07840000093], [530584.4676999999, 153814.28669999912], [530585.3115999997, 153820.10199999996], [530585.5763999997, 153820.35380000062], [530588.0124000004, 153820.94129999913], [530588.0843000002, 153821.05189999938]]","[[21.48889374256315, 49.25276764694486], [21.488893736712683, 49.252768276726854], [21.488892808794567, 49.25277043282066], [21.488888509702434, 49.252772482971345], [21.488786765761105, 49.25277800675841], [21.488781041427032, 49.252788555641686], [21.488777652122337, 49.25280756969049], [21.488777762482947, 49.25287972190686], [21.488786033397364, 49.2529266193157], [21.488796492092973, 49.25297898784224], [21.488799905327546, 49.252981268613695], [21.488831449554247, 49.25298669554211], [21.48883237280564, 49.25298769476685]]"
55376,96059,0.03999999910593,1.040000081062317,0.081000000238419,0.119999997317791,cs,35.0,"[[530647.0005999999, 153848.6838000007], [530647.0505999997, 153848.66379999928], [530647.4007000001, 153848.64379999973], [530647.9007000001, 153848.74379999936], [530649.3509, 153856.0837999992], [530652.4612999996, 153868.10390000045], [530656.2413999997, 153868.49379999936], [530667.4714000002, 153865.7435999997], [530669.1513999999, 153865.1735999994]]","[[21.489594172765752, 49.25323970959185], [21.489594822905644, 49.2532395325491], [21.48959936516603, 49.25323937288194], [21.489605841525645, 49.25324030151994], [21.48962403716947, 49.25330642262716], [21.4896633741527, 49.25341474617148], [21.489712367447773, 49.25341847288447], [21.48985824385001, 49.253394379620055], [21.489880080072872, 49.25338934861418]]"
2867,55526,0.03999999910593,0.532999992370606,0.079000003635883,0.175999999046326,cs,70.0,"[[530465.5811999999, 153943.5175999999], [530465.5707999999, 153943.52329999954], [530465.5675999997, 153943.5236000009], [530465.3811999997, 153943.61759999953], [530454.8611000003, 153945.8278000001], [530437.2810000004, 153949.2781000007], [530431.1009999998, 153950.20820000023], [530430.9709999999, 153950.1082000006], [530430.8009000001, 153948.9682]]","[[21.487233318527778, 49.25408238978174], [21.487233183165912, 49.25408244045901], [21.487233141638015, 49.25408244297195], [21.487230716221227, 49.254083277836195], [21.487094089288185, 49.254102550722266], [21.486865792721872, 49.25413256955048], [21.48678556243004, 49.25414057778309], [21.486783884772343, 49.25413967052649], [21.486781774317635, 49.25412940417922]]"
55573,55581,0.037999998778105,1.039999961853027,0.081000000238419,0.119999997317791,cs,35.0,"[[530381.5614, 153984.2193], [530380.7213000003, 153983.3992999997], [530372.3108000001, 153968.87930000015], [530368.0005000001, 153961.70930000022], [530367.3605000004, 153960.66929999925], [530369.4105000002, 153959.3292999994], [530373.2005000003, 153957.21920000017], [530373.5204999996, 153957.64919999987]]","[[21.486140194719606, 49.25444368559783], [21.486129367792905, 49.254436259184516], [21.486021506686317, 49.25430513416319], [21.48596620629894, 49.25424037520751], [21.485957993154088, 49.25423098113271], [21.4859846935504, 49.25421904485293], [21.48603402582301, 49.25420028152186], [21.486038139963764, 49.254204168837475]]"
2867,55514,0.039000000804663,0.532999992370606,0.078999996185303,0.175999999046326,cs,70.0,"[[530465.5811999999, 153943.5175999999], [530465.5707999999, 153943.52329999954], [530465.3811999997, 153943.64760000072], [530464.3811999997, 153943.85759999976], [530455.3213, 153951.16779999994], [530444.8117000004, 153968.49819999933], [530444.7917, 153969.1782000009]]","[[21.487233318527778, 49.25408238978174], [21.487233183165912, 49.25408244045901], [21.487230713705607, 49.254083547742646], [21.48721772648981, 49.25408537891841], [21.487099610007782, 49.254150620844484], [21.486961850485308, 49.25430592882264], [21.48696153404108, 49.2543120455376]]"
55552,55557,0.037000000476837,0.532999992370606,0.078999996185303,0.175999999046326,cs,70.0,"[[530401.3792000003, 153902.07829999924], [530403.4793999996, 153908.30829999968], [530405.5596000003, 153914.26830000058], [530406.8299000002, 153923.48839999922], [530407.8000999996, 153931.32840000093], [530407.6201, 153932.07840000093], [530406.4700999996, 153932.07850000076], [530406.3601000002, 153931.7485000007]]","[[21.486404124419053, 49.25370582779019], [21.486430839776887, 49.253762000717224], [21.486457318472517, 49.25381574331473], [21.486473019403437, 49.25389876945714], [21.48648494410428, 49.25396936151972], [21.486482546598346, 49.25397609869463], [21.486467631573895, 49.25397603260196], [21.48646623263315, 49.2539730572233]]"
55516,55542,0.035999998450279,1.039999961853027,0.081000007688999,0.119999997317791,cs,35.0,"[[530417.0791999996, 153896.15799999982], [530417.0884999996, 153896.10789999925], [530417.8991, 153892.67789999954], [530419.4490999999, 153891.34789999947], [530422.2790999999, 153890.97780000046], [530427.1692000004, 153891.22780000046], [530434.2992000002, 153890.53759999946], [530441.7992000002, 153886.81750000082], [530444.1292000003, 153884.63739999942]]","[[21.486608242850963, 49.253653478086214], [21.486608367673462, 49.253653027884084], [21.4866191687105, 49.25362221578884], [21.48663938308197, 49.25361034020294], [21.486676117815552, 49.253607175256946], [21.48673951894868, 49.253609709215496], [21.486832049357293, 49.25360391466658], [21.486929632672606, 49.253570881925214], [21.486960034474976, 49.2535514034301]]"
55395,97327,0.032999999821186,1.040000081062317,0.081000000238419,0.119999997317791,cs,35.0,"[[530588.0843000002, 153821.05189999938], [530588.0575000001, 153821.7907999996], [530588.1430000002, 153826.92640000023], [530588.8640999999, 153832.95309999958], [530590.3282000003, 153837.1735999994], [530590.5426000003, 153837.46120000072], [530593.0835999995, 153840.87040000036], [530594.642, 153842.58180000074], [530597.9099000003, 153845.21460000053], [530598.1798999999, 153845.3445999995], [530598.8299000002, 153845.30460000038], [530598.9798999997, 153845.2946000006]]","[[21.48883237280564, 49.25298769476685], [21.48883196346319, 49.25299434101153], [21.488832643063965, 49.25304055037436], [21.488841491514926, 49.253094813716864], [21.48886012720976, 49.2531328699657], [21.488862883807123, 49.25313546990142], [21.488895554079328, 49.253166289411865], [21.488915622550188, 49.25318177703395], [21.488957785222247, 49.25320565348768], [21.48896127609705, 49.253206838735125], [21.48896970955162, 49.25320651654085], [21.488971655797698, 49.25320643526756]]"
55560,55573,0.029999999329448,0.532999992370606,0.078999996185303,0.175999999046326,cs,70.0,"[[530398.7309999997, 153965.2888999991], [530398.2010000004, 153964.58889999986], [530391.4811000004, 153970.38900000043], [530384.4212999996, 153979.58919999935], [530380.7213000003, 153983.3992999997], [530381.5614, 153984.2193]]","[[21.486364469181154, 49.25427437170793], [21.486357654065145, 49.25426804301017], [21.486270012054238, 49.2543198342258], [21.48617767578677, 49.25440219585117], [21.486129367792905, 49.254436259184516], [21.486140194719606, 49.25444368559783]]"
55454,55468,0.032000001519918,0.532999932765961,0.078999996185303,0.175999999046326,cs,70.0,"[[530499.0889999997, 153856.34630000032], [530498.6689999998, 153856.2162999995], [530498.0290000001, 153856.27630000003], [530497.4390000002, 153855.88629999943], [530497.1889000004, 153854.36629999988], [530498.1788999997, 153854.20629999973], [530499.2390000001, 153854.3962999992], [530513.1791000003, 153851.69600000046], [530515.0790999997, 153851.3560000006], [530515.4291000003, 153852.2259999998], [530515.3891000003, 153852.87600000016], [530513.5790999997, 153853.63599999994]]","[[21.487675204780324, 49.253300068080925], [21.487669768514365, 49.25329887407661], [21.48766146305745, 49.25329937669377], [21.4876538437736, 49.25329583361878], [21.487650727471447, 49.253282143820236], [21.487663580600184, 49.25328076185716], [21.487677313561967, 49.253282532875865], [21.487858334698778, 49.25325904860723], [21.487883005056716, 49.253256100047686], [21.487887471493636, 49.2532639476693], [21.487886898283303, 49.253269793320015], [21.48786335999265, 49.25327652580015]]"
