from_bus,to_bus,length_km,r_ohm_per_km,x_ohm_per_km,max_i_ka,type,d_mm2,coords,coords_transformed
41754,90868,0.009999999776483,0.532999992370606,0.079000003635883,0.175999999046326,cs,70.0,"[[520363.3446000004, 152496.4313999992], [520363.87459999975, 152496.6013999991], [520367.27469999995, 152497.03130000085], [520367.9146999996, 152497.14130000025], [520368.2647000002, 152497.08129999973]]","[[21.35636579986574, 49.24040071233683], [21.356372654004986, 49.240402280463194], [21.35641669475982, 49.24040639632816], [21.356424981482157, 49.24040743267867], [21.35642952592318, 49.24040691842341]]"
41747,41756,0.014000000432134,3.70721435546875,0.059642855077982,0.059000000357628,cs,6.0,"[[520369.6843999997, 152485.52109999955], [520369.65440000035, 152485.52109999955], [520368.2243999997, 152485.5711000003], [520368.1442999998, 152482.7111000009]]","[[21.35644914988739, 49.24030301844388], [21.35644876090561, 49.24030301625425], [21.356430214180865, 49.24030336171564], [21.356429476450533, 49.24027762531932]]"
41756,41757,0.006000000052154,2.233333349227905,0.094166666269302,0.079000003635883,cs,10.0,"[[520368.1442999998, 152482.7111000009], [520368.0741999997, 152479.89100000076], [520368.0741999997, 152478.90100000054]]","[[21.356429476450533, 49.24027762531932], [21.356428864184043, 49.24025224862095], [21.3564289683247, 49.24024334189208]]"
41273,41282,0.035000000149012,0.532999992370606,0.079000003635883,0.175999999046326,cs,70.0,"[[520364.6786000002, 152311.48870000057], [520364.65859999973, 152311.02869999968], [520364.2785, 152307.96859999932], [520355.71829999983, 152308.5689000003], [520352.29000000004, 152307.4679000005], [520351.60819999967, 152307.24899999984], [520347.8976999996, 152293.18889999948], [520347.43769999966, 152293.2888999991], [520346.97759999987, 152293.32890000008]]","[[21.356402551849825, 49.23873693631057], [21.356402340924042, 49.2387327963696], [21.35639773456377, 49.238705237829606], [21.356286682567706, 49.23871001367424], [21.356242348158226, 49.23869985802224], [21.356233531189048, 49.2386978388673], [21.356186901523174, 49.238571073481516], [21.356180926801052, 49.23857193956429], [21.35617495709586, 49.23857226583757]]"
41283,41297,0.035000000149012,0.870000004768372,0.083999998867512,0.131999999284744,cs,25.0,"[[520320.1480999999, 152324.9201999996], [520320.14800000004, 152324.44019999914], [520319.83800000045, 152322.96020000055], [520346.53419999965, 152317.9079], [520346.73840000015, 152317.86930000037], [520346.7405000003, 152318.09679999948], [520346.74540000036, 152318.61989999935], [520346.74849999975, 152318.95930000022], [520346.8284999998, 152319.41929999925]]","[[21.35582376906718, 49.23885452367699], [21.35582381830806, 49.23885020525514], [21.355819954760896, 49.23883686749607], [21.356166621690353, 49.23879336329802], [21.356169273348826, 49.238793030935646], [21.356169276637054, 49.23879507783769], [21.356169285123357, 49.23879978436802], [21.356169289602068, 49.23880283807356], [21.356170278452915, 49.23880698239584]]"
41297,41298,0.029999999329448,0.870000004768372,0.084000006318092,0.131999999284744,cs,25.0,"[[520316.43709999975, 152299.5998999998], [520316.4972000001, 152300.0599000007], [520317.57739999983, 152305.3200000003], [520318.2374999998, 152309.5700000003], [520319.06769999955, 152315.61009999923], [520319.7580000004, 152322.99019999988], [520320.0379999997, 152324.47020000033], [520320.1480999999, 152324.9201999996]]","[[21.355778319358087, 49.23862645348593], [21.355779050159722, 49.238630596357645], [21.35579250183029, 49.23867799880461], [21.355800612991892, 49.238716282994005], [21.355810741152588, 49.238770684597206], [21.355818914345274, 49.238837131552415], [21.35582238892073, 49.23885046711983], [21.35582376906718, 49.23885452367699]]"
41270,41283,0.029999999329448,1.039999961853027,0.081000007688999,0.119999997317791,cs,35.0,"[[520367.0789999999, 152321.53879999928], [520366.61899999995, 152321.61879999936], [520357.98890000023, 152322.6490000002], [520355.67700000014, 152319.15609999932], [520355.48670000024, 152318.86869999953], [520354.79860000033, 152317.82909999974], [520354.46389999986, 152317.76019999944], [520353.78639999963, 152317.62069999985], [520350.76850000024, 152316.9991999995], [520346.80840000045, 152317.45930000022], [520346.80950000044, 152317.50170000084], [520346.8250000002, 152318.07120000012], [520346.83579999954, 152318.46869999915], [520346.8485000003, 152318.93930000067], [520346.8284999998, 152319.41929999925]]","[[21.356432617558596, 49.23882752922921], [21.356426644916077, 49.238828215390704], [21.356314641142582, 49.2388368538397], [21.35628503319996, 49.23880526049942], [21.356282596063743, 49.238802660955756], [21.35627378374069, 49.238793257754025], [21.356269451368924, 49.23879261344656], [21.356260681782388, 49.23879130894541], [21.35622161798247, 49.23878549716367], [21.356170224092153, 49.2387893474008], [21.356170233892698, 49.2387897289411], [21.356170374932887, 49.23879485369219], [21.356170473133755, 49.23879843066809], [21.356170588277216, 49.238802665441334], [21.356170278452915, 49.23880698239584]]"
2172,41280,0.029999999329448,0.464000016450882,0.081000007688999,0.187999993562698,cs,50.0,"[[520358.5504999999, 152373.9098000005], [520358.5247999998, 152371.78030000068], [520358.5203999998, 152371.41970000044], [520348.27020000014, 152372.5], [520347.3200000003, 152366.6099999994]]","[[21.356316529734652, 49.239298072747516], [21.35631642055231, 49.23927891240484], [21.35631640144051, 49.23927566787465], [21.356183385544384, 49.239284638653025], [21.35617168523403, 49.239231578727434]]"
2172,41278,0.018999999389052,0.771000027656555,0.081000000238419,0.14300000667572,cs,50.0,"[[520358.5504999999, 152373.9098000005], [520357.94049999956, 152372.16980000027], [520347.8903000001, 152373.62010000087], [520347.8702999996, 152374.00009999983]]","[[21.356316529734652, 49.239298072747516], [21.356308803646094, 49.239282373963576], [21.356178341961616, 49.23929468811426], [21.356178042657746, 49.239298105398724]]"
41269,41270,0.014999999664724,2.233400106430054,0.094200007617474,0.079000003635883,cs,10.0,"[[520367.0789999999, 152321.53879999928], [520367.5389999999, 152321.45869999938], [520367.86899999995, 152321.38869999908], [520373.8493999997, 152327.9486999996], [520373.8594000004, 152328.21869999915], [520373.88939999975, 152328.7287000008]]","[[21.356432617558596, 49.23882752922921], [21.356438590211486, 49.23882684216775], [21.356442876259344, 49.23882623648442], [21.35651972647031, 49.23888569128505], [21.35651982773094, 49.23888812112332], [21.35652016306466, 49.23889271162871]]"
41277,41282,0.00800000037998,0.532999932765961,0.078999996185303,0.175999999046326,cs,70.0,"[[520346.97759999987, 152293.32890000008], [520347.43769999966, 152293.26889999956], [520347.88769999985, 152293.1788999997], [520349.8757999996, 152292.97419999912], [520353.3278000001, 152292.61869999953], [520353.78780000005, 152292.53869999945]]","[[21.35617495709586, 49.23857226583757], [21.35618092890559, 49.23857175963033], [21.356186772918925, 49.23857098278439], [21.3562125714685, 49.23856928631843], [21.356257366298347, 49.23856634002104], [21.356263338914427, 49.23856565386823]]"
41783,41796,0.028000000864267,0.626999974250794,0.081000000238419,0.158999994397163,cs,35.0,"[[520351.3607000001, 152385.63010000065], [520351.50090000033, 152390.6001999993], [520334.29059999995, 152392.30069999956]]","[[21.35622207482028, 49.239402991832385], [21.35622336966263, 49.23944771655118], [21.356000044378305, 49.23946175865925]]"
2209,41784,0.024000000208616,3.707249879837036,0.091083340346813,0.059000000357628,cs,6.0,"[[520348.8132999996, 152467.51139999926], [520348.83330000006, 152467.51139999926], [520346.9534999998, 152473.1816000007], [520349.824, 152486.50170000084], [520350.6040000003, 152487.44170000032]]","[[21.356180429191987, 49.24013946701276], [21.356180688512396, 49.24013946847311], [21.35615571827328, 49.240190344274794], [21.356191535578006, 49.24031039075628], [21.35620155018914, 49.240318904602326]]"
2209,41781,0.007000000216067,2.233428478240967,0.094142854213715,0.079000003635883,cs,10.0,"[[520348.8132999996, 152467.51139999926], [520348.83330000006, 152467.51139999926], [520348.8409000002, 152467.50679999962], [520352.1832999997, 152465.49129999988], [520352.20330000017, 152465.49129999988]]","[[21.356180429191987, 49.24013946701276], [21.356180688512396, 49.24013946847311], [21.35618078753822, 49.24013942764325], [21.35622433724708, 49.240121538848804], [21.356224596567415, 49.24012154030905]]"
41749,41754,0.03999999910593,0.568000018596649,0.075000002980232,0.202999994158745,cs,70.0,"[[520368.2647000002, 152497.08129999973], [520368.0047000004, 152496.81130000018], [520368.7246000003, 152493.21120000072], [520368.1545000002, 152490.11119999923], [520368.10450000037, 152488.87120000087], [520368.0444, 152486.65110000037], [520367.97420000006, 152481.8911000006], [520367.95419999957, 152479.89100000076], [520368.0039999997, 152475.68099999987], [520368.3537999997, 152466.4308000002], [520368.4938000003, 152467.4807999991], [520368.52579999994, 152467.4985000007], [520369.45380000025, 152468.01080000028], [520369.4837999996, 152468.01080000028]]","[[21.35642952592318, 49.24040691842341], [21.356426183143626, 49.24040447033824], [21.356435896128744, 49.24037213387953], [21.35642883026732, 49.2403442025118], [21.356428312403207, 49.240333042959705], [21.356427766681726, 49.240313065008884], [21.35642735718304, 49.24027023561326], [21.356427308258336, 49.240252239862194], [21.356428396828555, 49.240214367407575], [21.35643390539193, 49.240131171702394], [21.35643561018398, 49.2401406284516], [21.356436023234778, 49.240140790028775], [21.356448001814215, 49.24014546676893], [21.35644839079488, 49.24014546895855]]"
2207,41765,0.028000000864267,0.77099996805191,0.081000000238419,0.14300000667572,cs,50.0,"[[520363.92260000017, 152433.57049999945], [520364.09279999975, 152440.80059999973], [520363.74340000004, 152457.42080000043]]","[[21.356379907269215, 49.2398352141254], [21.356381353475207, 49.239900273563244], [21.35637507471823, 49.240049774948375]]"
41766,41767,0.025000000372529,0.771000027656555,0.081000000238419,0.14300000667572,cs,50.0,"[[520363.5236999998, 152468.1610000003], [520363.45380000025, 152471.40100000054], [520363.3838999998, 152474.60109999962], [520363.8241999997, 152482.2611999996], [520363.82299999986, 152482.29560000077], [520363.5044, 152491.20130000077]]","[[21.35637109620413, 49.240146385225145], [21.356369849025043, 49.2401755294173], [21.356368606042036, 49.240204314641105], [21.356373509133434, 49.24027326237026], [21.35637348995523, 49.240273571769], [21.35636842206784, 49.24035367038454]]"
41754,41773,0.029999999329448,0.532999992370606,0.078999996185303,0.175999999046326,cs,70.0,"[[520361.76410000026, 152482.2313000001], [520361.87409999967, 152482.78130000085], [520363.57320000045, 152482.40359999985], [520363.67420000024, 152482.38120000064], [520363.82299999986, 152482.29560000077], [520364.40419999976, 152481.96120000072], [520367.8241999997, 152481.3811000008], [520367.9243999999, 152488.21120000072], [520368.0245000003, 152490.1512000002], [520368.5445999997, 152493.11119999923], [520367.8746999996, 152496.47130000032], [520367.8147, 152496.99129999988], [520368.2647000002, 152497.08129999973]]","[[21.356346800914753, 49.24027284298719], [21.356348169317254, 49.24027779919967], [21.356370239673502, 49.24027452517772], [21.35637155160134, 49.240274331024345], [21.35637348995523, 49.240273571769], [21.356381061003955, 49.240270605698896], [21.356425465923813, 49.24026563634993], [21.356426046642227, 49.24032709199508], [21.356427140470593, 49.240344552890974], [21.35643357275432, 49.24037122107193], [21.356424533318688, 49.24040140197304], [21.356423700652854, 49.24040607587532], [21.35642952592318, 49.24040691842341]]"
41744,41752,0.014999999664724,1.440000057220459,0.084000006318092,0.100000001490116,cs,25.0,"[[520368.56379999965, 152466.5407999996], [520368.7636000002, 152461.45069999993], [520369.04339999985, 152454.3105999995], [520370.29339999985, 152454.36060000025]]","[[21.35643661668493, 49.24013217666656], [21.356439742724973, 49.24008639716703], [21.35644412167732, 49.24002218027886], [21.356460323909765, 49.24002272134694]]"
41744,41748,0.014000000432134,2.233428478240967,0.094214282929897,0.079000003635883,cs,10.0,"[[520370.29339999985, 152454.36060000025], [520370.1333999997, 152454.2006000001], [520369.0533999996, 152454.16059999913], [520369.50299999956, 152442.74049999937]]","[[21.356460323909765, 49.24002272134694], [21.35645826618071, 49.240021270197815], [21.35644426711564, 49.240020831504296], [21.356451297883606, 49.23991812114793]]"
41752,41757,0.014999999664724,2.233400106430054,0.094200007617474,0.079000003635883,cs,10.0,"[[520368.0741999997, 152478.90100000054], [520368.1140999999, 152477.88099999912], [520368.52579999994, 152467.4985000007], [520368.56379999965, 152466.5407999996]]","[[21.3564289683247, 49.24024334189208], [21.356429592966208, 49.240234168174595], [21.356436023234778, 49.240140790028775], [21.35643661668493, 49.24013217666656]]"
2204,97096,0.016000000759959,0.568000018596649,0.075000002980232,0.202999994158745,cs,70.0,"[[520369.32210000046, 152414.36999999918], [520369.20210000034, 152414.50009999983], [520369.6124, 152424.94019999914], [520369.4625000004, 152425.93019999936]]","[[21.356451936558535, 49.23966286716428], [21.35645036696466, 49.23966402887617], [21.35645458872138, 49.23975798523574], [21.35645254099324, 49.23976688102478]]"
41769,41770,0.013000000268221,0.532999992370606,0.079000003635883,0.175999999046326,cs,70.0,"[[520363.1919999998, 152414.83019999973], [520363.2520000003, 152415.28020000085], [520362.5619999999, 152416.8903000001], [520363.28809999954, 152425.55069999956], [520363.30229999963, 152425.7204]]","[[21.356372405829205, 49.239666560003656], [21.356373136443974, 49.23967061289686], [21.356364020581545, 49.23968504811106], [21.356372524059182, 49.239763016104], [21.35637269032298, 49.23976454387994]]"
41770,41771,0.012000000104308,0.532999992370606,0.078999996185303,0.175999999046326,cs,70.0,"[[520361.83160000015, 152404.0401000008], [520362.6727999998, 152410.71220000088], [520363.1919999998, 152414.83019999973]]","[[21.356355902149353, 49.23956938544267], [21.356366107145437, 49.23962947370751], [21.356372405829205, 49.239666560003656]]"
2207,41766,0.016000000759959,0.77099996805191,0.080999992787838,0.14300000667572,cs,50.0,"[[520363.74340000004, 152457.42080000043], [520363.63350000046, 152462.79089999944], [520363.5236999998, 152468.1610000003]]","[[21.35637507471823, 49.240049774948375], [21.356373084814862, 49.24009808008333], [21.35637109620413, 49.240146385225145]]"
41745,41748,0.012000000104308,2.233416557312012,0.094250001013279,0.079000003635883,cs,10.0,"[[520369.50299999956, 152442.74049999937], [520369.89360000007, 152432.76129999943], [520369.8956000004, 152432.71120000072], [520369.90270000044, 152432.53030000068], [520369.90270000044, 152432.5203000009]]","[[21.356451297883606, 49.23991812114793], [21.35645741206954, 49.239828369823044], [21.35645744327127, 49.239827919234536], [21.35645755435771, 49.23982629225033], [21.356457555409577, 49.23982620228337]]"
41791,445,0.082000002264976,0.532999992370606,0.078999996185303,0.175999999046326,cs,70.0,"[[520382.7307000002, 152363.22890000045], [520382.7307000002, 152363.1389000006], [520382.7374, 152363.0491000004], [520380.75299999956, 152363.12060000002], [520380.19070000015, 152363.04900000058], [520375.27610000037, 152361.66899999976], [520374.9205, 152361.56909999996], [520371.4603000004, 152357.23919999972], [520371.51850000024, 152356.6780999992], [520371.5702999998, 152356.17909999937], [520371.4802000001, 152356.07909999974], [520371.09640000015, 152356.24320000038], [520367.95969999954, 152357.58430000022], [520363.34020000044, 152359.55939999968], [520358.3002000004, 152363.72959999926], [520358.88049999997, 152371.6096999999], [520358.5247999998, 152371.78030000068], [520358.15050000045, 152371.95979999937], [520337.29009999987, 152374.57039999962], [520339.1003999999, 152384.27050000057], [520339.18039999995, 152384.88049999997]]","[[21.356631169090917, 49.23920374467062], [21.35663117855493, 49.239202934967814], [21.356631274868775, 49.23920212755321], [21.356605538015017, 49.23920262602182], [21.356598254874804, 49.23920194082799], [21.35653467828849, 49.239189166753675], [21.356530078157633, 49.23918824203313], [21.35648566932276, 49.239149034709015], [21.356486482947624, 49.2391439909095], [21.356487207059686, 49.2391395053378], [21.356486049360324, 49.239138599092385], [21.356481055831868, 49.23914004743999], [21.356440244986256, 49.23915188398037], [21.356380141753668, 49.23916931617872], [21.35631435542512, 49.239206466298555], [21.35632105044203, 49.23927740353471], [21.35631642055231, 49.23927891240484], [21.356311548561777, 49.23928049998755], [21.35604080164346, 49.2393024635998], [21.356063252747248, 49.239389864664645], [21.35606422581281, 49.23939535849192]]"
